Date,Team,Opponent,Place,Position,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,L10 GP,L10 MIN,L10 FG%,L10 3P%,L10 FT%,L10 REB,L10 AST,L10 BLK,L10 STL,L10 PF,L10 TO,L10 PTS,VsOpp GP,VsOpp MIN,VsOpp FG%,VsOpp 3P%,VsOpp FT%,VsOpp REB,VsOpp AST,VsOpp BLK,VsOpp STL,VsOpp PF,VsOpp TO,VsOpp PTS,Place GP,Place MIN,Place FG%,Place 3P%,Place FT%,Place REB,Place AST,Place BLK,Place STL,Place PF,Place TO,Place PTS,Points O/U line,PRA O/U line,Actual Points,Actual PRA
3/7/2023,DAL,UTA,Home,SF,Reggie Bullock,31,63,40,30.7,2.4,6,0.402,1.9,5.1,0.379,0.5,0.9,0.525,0.562,0.4,0.6,0.686,0.5,3,3.5,1.4,0.8,0.2,0.5,2.3,7.2,7.6,0.57,0.845,0.092,1.8,11.8,6.7,6,1.3,0.6,7,10,1.1,1.2,2.3,0.057,-2.3,-0.2,-2.4,-0.2,10,35.4,43.2,43.1,100,3.6,1.9,0.1,0.8,2.6,0.7,10.5,3,32,52,45,0,3,2,0.3,1.3,3,0.7,11.7,33,29.4,39.8,37.7,56.3,3.2,1.2,0.2,0.7,2.3,0.5,6.6,8.5,13.5,0,3
3/7/2023,GSW,OKC,Road,PG,Jordan Poole,23,65,41,30.8,6.9,16.2,0.428,2.6,8,0.328,4.3,8.2,0.527,0.509,4.3,5,0.866,0.4,2.4,2.8,4.6,0.8,0.2,3.2,2.7,20.8,14.2,0.566,0.496,0.306,1.6,8.5,5.1,22.7,1.3,0.7,15,29.5,0.5,1.6,2.1,0.05,-0.4,-1.9,-2.2,-0.1,10,32.1,37.1,29.1,87.7,3.1,5.2,0.3,0.8,2.8,2.6,20.8,2,30,46.2,43.8,62.5,2,8,0,1,2,3,18,31,31.1,43.2,33.2,87.4,2.5,4.4,0.2,0.9,2.8,3.3,21.3,19.5,26.5,11,17
3/7/2023,GSW,OKC,Road,C,Kevon Looney,26,65,58,23.4,3,4.5,0.668,0,0,0,3,4.5,0.67,0.668,1.1,1.8,0.612,3.1,5.9,9,2.5,0.5,0.6,0.5,2.9,7.1,17.8,0.672,0.003,0.397,14.7,27.4,21.2,13.9,1.1,2.2,9,10.4,4.8,2.1,6.9,0.218,0.9,1.3,2.1,1.6,10,25.1,75.9,0,60,11.6,1.9,0.7,0.4,3,0.6,9.1,2,22,62.5,0,100,8.5,2,0.5,0.5,1.5,0.5,6,31,23,67.4,0,74.4,8.1,2.2,0.5,0.5,3,0.6,6.8,7.5,18.5,4,9
3/7/2023,GSW,OKC,Road,PF,Draymond Green,32,57,57,31.3,3.3,6.3,0.528,0.6,1.8,0.324,2.7,4.5,0.609,0.574,1.1,1.6,0.685,0.8,6.6,7.4,6.7,0.9,0.8,2.6,3.1,8.3,12.3,0.594,0.285,0.249,3,22.7,13,27.6,1.4,2.2,27.1,12.8,1.4,2.4,3.9,0.104,-1.7,2.7,1,1.3,8,29,63,30,66.7,6.8,6.1,0.6,1,4.1,2.9,9.9,2,29.5,75,0,50,9.5,8,1,2.5,2.5,2.5,7,25,31,56.8,31.6,66.7,6.8,6.6,0.5,1,3.3,2.8,9,9.5,23.5,11,23
3/7/2023,GSW,OKC,Road,SG,Klay Thompson,32,53,53,32.7,7.9,18.4,0.43,4.3,10.6,0.409,3.6,7.8,0.46,0.548,1.9,2.2,0.895,0.6,3.5,4.1,2.5,0.7,0.3,1.8,1.9,22.1,15,0.571,0.577,0.117,2.2,11.4,6.9,12,1,0.9,8.4,27.1,0.9,1.4,2.3,0.064,1.6,-1.8,-0.2,0.8,10,32.6,46,43.1,86.7,4.8,3,0.2,0.8,1.2,2,24.7,2,35,58.1,60,100,5,2,0,0.5,1.5,3,35,23,31.6,41.3,40.5,93.5,3.8,2.4,0.4,0.9,1.9,1.8,19.1,23.5,30.5,23,29
3/7/2023,GSW,OKC,Road,PG,Stephen Curry,34,39,39,34.5,9.7,19.8,0.493,4.9,11.4,0.426,4.9,8.3,0.585,0.616,5,5.4,0.925,0.6,5.7,6.2,6.4,1,0.4,3.2,2.2,29.4,24.8,0.663,0.578,0.275,1.8,17.8,9.9,30.9,1.3,1,12.5,30.9,4.2,1.5,5.7,0.203,7.8,0.5,8.3,3.5,1,32,40,38.5,100,2,6,0,1,3,2,27,1,37,60,57.1,100,8,12,1,0,0,4,38,20,34.9,48.1,40.6,93.6,7,6.4,0.6,0.9,2.2,3.5,29.9,26.5,37.5,40,53
3/7/2023,OKC,GSW,Home,SG,Josh Giddey,20,59,59,30.8,7.1,14.5,0.487,0.9,3,0.314,6.1,11.5,0.532,0.519,1.2,1.7,0.745,2,5.7,7.7,6.1,0.8,0.5,2.9,2.1,16.3,16.9,0.535,0.204,0.114,6.8,20.4,13.5,29.4,1.2,1.4,16.2,24.7,0.8,2,2.8,0.075,1.1,-0.4,0.7,1.2,10,29.8,48,30.8,63.6,6.8,6.8,0.3,0.8,1.8,2.2,16.4,2,29,50,25,62.5,7.5,7,0.5,2,1.5,4.5,18,30,30.1,51.5,33.8,62.2,7.4,6.7,0.3,1,1.8,2.9,15.7,18.5,32.5,17,45
3/7/2023,OKC,GSW,Home,SG,Luguentz Dort,23,57,56,30.2,4.8,11.9,0.402,1.9,5.5,0.341,2.9,6.5,0.454,0.48,2.6,3.4,0.758,1.5,2.8,4.3,2.2,1,0.3,1.3,3.2,14,11.8,0.523,0.458,0.286,5.3,10,7.6,9.9,1.6,0.9,8.8,20.3,0.8,1.5,2.3,0.065,-1.8,-0.9,-2.7,-0.3,10,29.4,38.2,27.1,75.7,4.5,1.9,0.5,0.9,3.1,0.7,13.8,,,,,,,,,,,,,31,30.2,42.6,34.9,75.9,4,2.1,0.3,1.1,2.9,1,15.1,14.5,20.5,18,27
3/7/2023,OKC,GSW,Home,PG,Shai Gilgeous-Alexander,24,55,55,35.5,10.2,20.1,0.508,0.9,2.6,0.34,9.4,17.6,0.533,0.53,9.8,10.8,0.907,0.9,3.9,4.8,5.7,1.7,1.1,2.9,2.7,31.1,27.4,0.625,0.127,0.535,2.7,12,7.2,26,2.2,2.8,10.4,32.6,6.9,2.4,9.3,0.229,5.9,1.5,7.3,4.6,5,37,53.1,11.1,87.7,6,5.8,1,1.6,2.8,3.4,34.8,2,33,40,33.3,100,2,5.5,1.5,0,3,2.5,25.5,26,35.7,50.5,35.9,90.1,5.3,5.9,1.3,1.6,2.9,2.9,31.1,31.5,42.5,33,42
3/7/2023,MIL,ORL,Road,SG,Grayson Allen,27,60,58,27.7,3.5,7.8,0.449,2.1,5.1,0.416,1.4,2.7,0.512,0.585,1.6,1.8,0.897,0.9,2.4,3.4,2.4,0.8,0.2,1.1,1.7,10.7,12.8,0.625,0.652,0.23,3.6,8.8,6.3,11.7,1.4,0.5,11,14.6,2.7,2,4.7,0.136,-0.2,0.7,0.5,1,10,29.1,45.9,45.5,88.9,2.8,1.8,0,0.7,1.9,0.9,11.6,1,28,50,50,0,5,4,0,2,4,0,12,28,28.1,41.3,34.8,90.2,3.1,2.3,0.3,0.7,1.7,1.3,9.4,11.5,17.5,8,9
3/7/2023,MIL,ORL,Road,SG,Pat Connaughton,30,46,29,24.9,2.9,7.4,0.386,2,5.7,0.345,0.9,1.7,0.526,0.519,0.4,0.7,0.613,0.8,4.2,5,1.3,0.7,0.1,0.6,1.1,8.1,10.1,0.526,0.772,0.091,3.5,16.8,10.4,7,1.3,0.4,6.8,14,0.5,1.6,2.1,0.089,-1.3,0.4,-0.9,0.3,8,23.4,32.6,27,66.7,5.3,1.9,0.3,0.5,1,0.6,5.3,2,23,29.4,31.3,50,5,1,0,0.5,1,0.5,8.5,24,25.9,39.2,35.3,50,5.3,1.4,0,0.7,1.3,0.5,8.9,9.5,17.5,6,12
3/7/2023,MIL,ORL,Road,SF,Khris Middleton,31,21,7,21.8,4.8,11.4,0.418,1.4,4.7,0.293,3.4,6.7,0.507,0.479,2.3,2.6,0.907,0.7,3.4,4.1,4.1,0.7,0.1,2.1,2.2,13.2,15.7,0.529,0.414,0.226,3.5,15.5,9.8,29,1.6,0.5,14.3,28.3,0.2,0.7,0.8,0.088,-0.4,0.1,-0.3,0.2,6,23.7,44.7,26.9,83.3,6.2,4.3,0.2,0.7,2.7,2,14.2,1,26,9.1,0,75,1,5,0,1,3,2,5,9,20.6,38.5,20.4,83.3,2.7,4.1,0.2,0.9,2,2.3,11.7,17.5,28.5,24,39
3/7/2023,MIL,ORL,Road,C,Brook Lopez,34,63,63,30.3,5.7,11.1,0.511,1.9,4.9,0.383,3.8,6.3,0.612,0.595,1.6,2.2,0.757,2,4.6,6.6,1.3,0.5,2.4,1.4,2.5,14.9,17.4,0.616,0.439,0.194,7,15.3,11.3,6.1,0.7,6.4,10.1,18.7,2.8,3.3,6.1,0.153,0.5,1.3,1.9,1.9,10,30.2,56.1,45.8,70.4,7.9,1.6,2,0.3,2.4,1.4,17.9,1,27,66.7,80,66.7,3,2,0,1,1,2,18,30,31.5,49.3,37.9,72.9,6.8,1.2,2.3,0.5,2.6,1.5,15.3,17.5,27.5,26,33
3/7/2023,MIL,ORL,Road,PF,Bobby Portis,27,53,15,25.8,5.6,11.4,0.494,1.2,3.5,0.339,4.5,7.9,0.562,0.546,1.2,1.5,0.825,2.4,7.3,9.7,1.7,0.5,0.2,1.2,1.7,13.7,18.1,0.567,0.303,0.133,10,28.1,19.4,10.1,0.8,0.7,9,21.6,1.9,2.3,4.2,0.147,1.3,-0.2,1,1.1,6,18.5,42.5,30.8,80,6.5,0.8,0.2,0.3,1.3,0.7,7.7,2,22.5,47.1,33.3,50,7,1,0.5,0.5,3,1,9,26,25.8,48.8,34.1,75.7,9,1.6,0.1,0.5,1.6,1.2,13.2,16.5,28.5,16,28
3/7/2023,ORL,MIL,Home,PF,Paolo Banchero,20,58,58,33.7,6.6,15.6,0.423,1.1,4.1,0.272,5.5,11.6,0.476,0.459,5.6,7.5,0.751,1.1,5.5,6.6,3.6,0.9,0.5,2.7,2.3,20,15.1,0.527,0.259,0.479,3.8,18.4,11.1,16.8,1.3,1.5,12.5,27.7,-0.1,2.1,1.9,0.047,-0.8,-0.8,-1.5,0.2,10,33.4,44,13.3,74.1,6.6,3.1,0.8,0.4,2.1,2.6,18.7,2,32,27.6,0,76.5,9.5,6,1.5,0.5,2.5,4,14.5,28,33.3,42.3,26.1,76.6,7,3.6,0.4,0.7,2.3,2.6,19.8,19.5,30.5,20,27
3/7/2023,ORL,MIL,Home,SF,Franz Wagner,21,64,64,32.8,6.8,13.9,0.487,1.7,4.5,0.375,5.1,9.3,0.542,0.548,3.5,4.2,0.836,0.9,3,3.9,3.4,0.9,0.2,2.1,2.3,18.8,16,0.596,0.327,0.303,3,10.4,6.7,16.6,1.3,0.6,11.8,23.5,2.7,1.6,4.4,0.1,0.6,-0.7,-0.1,1,10,31.4,48.1,41.3,86.5,2.9,3.3,0.2,1,2.5,2.3,15.1,2,33.5,54.2,33.3,93.3,3.5,1.5,0,0,1,3,21.5,31,33.3,51.6,37.7,87.5,3.9,4,0.2,0.8,2.1,1.9,20.1,17.5,24.5,21,30
3/7/2023,ORL,MIL,Home,PG,Markelle Fultz,24,44,44,29.5,5.5,10.8,0.505,0.4,1.3,0.31,5.1,9.5,0.532,0.524,1.9,2.5,0.787,1.2,2.9,4.1,5.5,1.5,0.4,2.4,2.1,13.3,16.3,0.558,0.122,0.226,4.7,11.1,7.9,28.8,2.5,1.2,16.5,20.9,1,1.5,2.5,0.092,-0.4,0.8,0.4,0.8,10,32.7,48.8,33.3,92.9,5.6,5.4,0.4,1.6,2.2,2.4,15.3,2,32,53.1,50,80,6,3.5,0,1,2.5,2,20.5,21,28.2,47.2,31,81.1,4,5.2,0.4,1.6,2.2,2.3,12.1,14.5,24.5,16,21
3/7/2023,WAS,DET,Road,C,Daniel Gafford,24,62,31,19.5,3.5,4.7,0.747,0,0,,3.5,4.7,0.747,0.747,1.6,2.4,0.642,2,3.4,5.4,0.9,0.4,1.3,1,2.3,8.6,20.3,0.744,0,0.515,12.1,18.5,15.5,7,1,5.5,14.7,15.2,3.3,1.6,4.9,0.194,0.6,0.8,1.4,1.1,10,24.9,79.2,0,63.2,6.1,1.6,1.1,0.5,2.7,1.4,9.6,1,20,66.7,0,50,5,1,2,0,2,0,9,33,20.1,71.4,0,58,6.1,1.2,1.4,0.5,2.2,1,9,9.5,18.5,8,16
3/7/2023,WAS,DET,Road,C,Kristaps Porziņģis,27,54,54,32.9,7.5,15.4,0.489,2,5.4,0.375,5.5,9.9,0.55,0.555,5.8,6.8,0.848,1.9,6.7,8.6,2.6,0.9,1.6,2.2,3.1,22.8,22.6,0.622,0.353,0.445,6.7,21.8,14.6,12.4,1.3,4,10.8,27.2,4.1,2.4,6.5,0.175,3.5,0.4,3.9,2.6,8,34.6,54.3,42.9,93.9,8.6,3.5,1.5,0.8,2.8,2.4,23.4,1,25,61.5,50,100,7,2,0,0,5,3,20,26,33,48.4,27.6,81.1,9.2,2.7,1.7,0.9,3.2,2.6,21.6,23.5,36.5,24,33
3/7/2023,WAS,DET,Road,SG,Bradley Beal,29,42,42,33.4,8.9,17.5,0.506,1.7,4.5,0.372,7.2,13,0.553,0.554,3.6,4.3,0.841,0.8,2.9,3.7,5.4,0.8,0.6,2.9,2,23.1,19.8,0.594,0.259,0.247,2.9,9.3,6.2,26.8,1.2,1.6,12.8,29.1,2,1.1,3.1,0.105,3.2,-1.2,2,1.4,10,35.3,48.8,40.8,79.5,4.5,5.9,0.5,0.9,2.4,3.6,25.9,1,22,44.4,25,100,4,6,0,0,2,2,13,23,33.7,51,32,79.8,3.8,5.2,0.5,0.7,1.6,2.7,24.4,24.5,35.5,32,46
3/7/2023,WAS,DET,Road,PG,Delon Wright,30,35,7,23.9,2.7,5.5,0.482,0.9,2.4,0.388,1.7,3.1,0.556,0.567,1,1.1,0.919,1.2,2.2,3.4,3.9,2,0.3,1,1.3,7,17,0.604,0.44,0.192,5.7,9.8,7.8,21.5,4.1,1.2,14,12.7,1.6,1.2,2.8,0.162,0.8,3.9,4.7,1.4,10,28.3,60.6,60.7,100,3.8,4.4,0.5,2.3,1.1,1.4,10.7,1,16,50,33.3,0,2,3,1,4,0,0,5,18,23.5,49,34.1,90.5,3.6,3.2,0.3,1.6,1.1,0.8,7.3,8.5,17.5,3,12
3/7/2023,DET,WAS,Home,SG,Jaden Ivey,20,60,59,30.2,5.2,12.4,0.417,1.4,4.3,0.328,3.8,8.1,0.463,0.473,3.5,4.8,0.727,1,2.9,3.9,4.7,0.9,0.3,2.9,3.1,15.2,12.1,0.525,0.344,0.388,3.5,11.1,7.2,24.2,1.4,0.7,16.5,24.4,-0.6,0.8,0.2,0.005,-1.7,-1.4,-3.1,-0.5,9,31,39.6,30.4,78.3,3.7,5.7,0.2,0.6,3.6,3.1,15.3,1,29,40,33.3,50,2,4,0,2,5,0,11,29,31.3,40.9,30.9,76.2,4.3,5.4,0.4,1,3.3,2.9,15.8,17.5,28.5,26,43
3/7/2023,DET,WAS,Home,PF,Marvin Bagley III,23,30,15,22.5,4.7,8.8,0.536,0.3,1.3,0.25,4.4,7.5,0.587,0.555,1.7,2.4,0.699,2.6,4.3,6.9,0.6,0.5,0.8,1,2.1,11.5,18.1,0.581,0.151,0.275,12.5,22,17.1,4.6,1,3.3,9.4,20.6,0.9,0.5,1.4,0.102,0.4,-1.1,-0.8,0.2,5,28.2,53.1,14.3,52.4,12,1,1.4,0.2,2.2,1.8,16,,,,,,,,,,,,,13,24.2,53.7,31.6,71.4,7.5,0.7,0.8,0.5,1.8,1.2,12.5,18.5,30.5,15,24
3/7/2023,DET,WAS,Home,PF,Isaiah Livers,24,42,12,21.5,2,4.8,0.42,1.3,3.6,0.366,0.7,1.1,0.596,0.56,0.5,0.7,0.786,0.5,1.9,2.4,0.7,0.5,0.5,0.6,1.9,5.9,7.9,0.579,0.765,0.14,2.4,10.2,6.2,4.4,1.1,2.1,10.5,11.1,0.4,0.4,0.7,0.039,-2.1,-0.1,-2.2,-0.1,9,25.7,48,37.8,100,3,1,0.3,0.7,1.6,0.4,7,1,20,16.7,0,100,3,1,0,0,3,1,5,22,22.6,44.1,41.4,80,2.9,0.7,0.5,0.5,1.8,0.6,6.6,9.5,14.5,9,12
3/7/2023,HOU,BKN,Home,PF,Jabari Smith Jr.,19,61,61,29.9,4.1,10.7,0.387,1.5,5.1,0.293,2.7,5.6,0.474,0.457,2,2.5,0.789,1.3,5.6,6.9,1.2,0.5,0.9,1.4,2.9,11.8,9.9,0.498,0.476,0.233,4.8,20.6,12.6,5.8,0.8,3.1,10.7,18.3,-0.4,1.1,0.7,0.018,-3.3,-1.2,-4.5,-1.2,10,31.1,38.6,22.5,81.3,7,1.8,0.9,0.4,2.5,1.2,11.3,,,,,,,,,,,,,30,29.9,38.2,28.2,80.8,6.7,1.2,1,0.4,2.9,1.4,11.3,10.5,18.5,15,23
3/7/2023,HOU,BKN,Home,C,Alperen Şengün,20,59,56,28.2,5.8,10.5,0.557,0.2,0.7,0.318,5.6,9.7,0.575,0.568,2.9,3.9,0.737,3.2,5.6,8.8,3.8,0.8,0.9,2.5,3.4,14.8,20.3,0.606,0.071,0.375,12.4,21.7,17,21.8,1.5,3.2,17,21.6,3,1.4,4.3,0.125,1.3,0.4,1.7,1.6,10,28.3,49,30,69,8.8,5,0.4,0.9,3.2,2.8,12.1,,,,,,,,,,,,,28,30.4,55.6,26.3,71,9.1,4.4,0.9,0.9,3.6,2.4,15.5,14.5,27.5,16,30
3/7/2023,HOU,BKN,Home,SG,Jalen Green,20,58,58,33.4,7.3,17.7,0.414,2.6,7.5,0.339,4.8,10.2,0.469,0.486,4.5,5.7,0.788,0.5,3.3,3.8,3.6,0.7,0.3,2.7,1.7,21.7,14.2,0.537,0.425,0.322,1.7,10.9,6.3,17.5,1,0.8,12,28.4,0.6,0.4,1,0.025,0.3,-2.6,-2.3,-0.2,8,27.6,43.4,38.9,83.7,2.4,3.3,0.4,0.6,1.6,2,21.9,,,,,,,,,,,,,29,34,45.6,36.7,80.1,4.2,3.9,0.1,0.8,1.8,2.8,23.8,21.5,27.5,25,28
3/7/2023,HOU,BKN,Home,PF,Tari Eason,21,64,3,20.2,3.5,7.8,0.452,0.7,2,0.357,2.8,5.8,0.485,0.498,1.4,1.8,0.744,2.3,3.5,5.8,1,1.1,0.6,1.1,2.2,9.2,16.3,0.53,0.257,0.233,12.4,18.8,15.6,7.6,2.7,2.9,11.2,20,0.9,1.3,2.3,0.084,-0.8,-0.2,-1,0.3,10,24.8,50.5,36.4,63.6,6,1.5,0.6,1.4,2.5,1.2,12.1,,,,,,,,,,,,,31,20.2,43.1,30.2,78.7,6.4,0.8,0.8,1.1,2,1.4,9,10.5,18.5,8,13
3/7/2023,HOU,BKN,Home,SF,Kenyon Martin Jr.,22,64,31,26.9,4.8,8.5,0.562,0.8,2.7,0.318,3.9,5.8,0.674,0.612,1.7,2.5,0.667,1.5,4.2,5.7,1.6,0.5,0.4,1.2,1.8,12,15.3,0.629,0.314,0.299,6.1,17,11.5,8.9,0.9,1.4,10.9,16.5,2.9,0.7,3.6,0.099,0.3,-1,-0.7,0.6,10,32.7,54.9,20.8,81.6,6.5,2,0.7,1,2.4,1.7,14.8,,,,,,,,,,,,,31,26.5,58.4,37.1,62.5,5.7,1.7,0.2,0.7,1.8,1,11.4,13.5,21.5,8,13
3/7/2023,HOU,BKN,Home,PG,Kevin Porter Jr.,22,43,43,33.6,6.6,15,0.437,2.2,6.2,0.351,4.4,8.8,0.499,0.51,3.4,4.5,0.767,1.3,4.1,5.4,5.7,1.3,0.4,3.5,2.7,18.8,15.4,0.552,0.414,0.298,4.3,13.4,8.8,26.6,1.8,1.1,17,25.2,0.6,0.8,1.4,0.046,0.8,-0.9,-0.1,0.7,3,29,43.8,42.9,77.8,5,6.7,0,0.7,2.3,2.3,13.7,,,,,,,,,,,,,21,34.5,44.8,33.3,73.8,5.7,5.3,0.4,1.5,2.6,3.8,20.2,16.5,26.5,8,23
3/7/2023,BKN,HOU,Road,C,Nic Claxton,23,60,60,29.2,5.3,7.5,0.704,0,0,0,5.3,7.5,0.708,0.704,1.7,3.3,0.515,2.4,6.7,9.1,1.8,0.8,2.6,1.3,2.8,12.3,20.6,0.685,0.004,0.436,9.5,25.2,17.6,8.7,1.4,7.5,12.6,15.6,3.8,3.1,6.9,0.189,0.6,2,2.6,2,9,26.6,49,0,60.9,8.4,2.1,2.3,1,2.6,1.1,7.1,,,,,,,,,,,,,32,28.5,71.3,0,53.2,8.5,1.5,2.8,0.8,2.8,1.1,12.1,11.5,22.5,18,32
3/7/2023,CHA,NYK,Road,C,Mark Williams,21,35,10,17.6,3.5,5.4,0.637,0,0,0,3.5,5.4,0.637,0.637,1.5,2.1,0.736,2.1,4.5,6.6,0.4,0.7,1.1,0.9,2.3,8.4,20.9,0.665,0,0.379,12,28,19.8,3.4,1.8,5.6,11.9,17.1,1.3,1,2.3,0.178,-0.3,0.9,0.6,0.4,10,26.7,62.2,0,73.9,10,0.8,1.4,0.6,3.2,1,11.9,,,,,,,,,,,,,19,14.5,62.6,0,71.4,5.5,0.3,1.1,0.6,2.1,0.5,7.3,10.5,20.5,7,10
3/7/2023,CHA,NYK,Road,PF,P.J. Washington,24,61,61,33,5.7,13,0.441,2,5.8,0.349,3.7,7.2,0.515,0.519,1.7,2.3,0.748,1,3.8,4.8,2.4,0.9,1.1,1.4,2.7,15.2,12.6,0.543,0.445,0.176,3.1,12.6,7.7,10.7,1.3,2.9,9.3,19.5,0.6,1.7,2.3,0.055,-1,-0.3,-1.3,0.3,6,34.5,52.4,45.5,58.8,7.3,2,1.5,0.5,2,1.8,18.5,2,30,38.5,36.4,75,5,1,0.5,0.5,2.5,1,13.5,35,32.9,40.6,33.2,75.3,4.9,2.2,1,0.9,2.6,1.5,13.3,14.5,22.5,13,22
3/7/2023,CHA,NYK,Road,PG,Dennis Smith Jr.,25,44,12,25.3,3.4,8.1,0.421,0.4,2,0.207,3,6.1,0.491,0.447,1.5,2,0.744,0.5,2.4,2.8,4.5,1.4,0.5,1.4,2.2,8.7,11.8,0.485,0.244,0.242,1.8,10.3,6,24.7,2.6,1.6,13.8,17.2,-0.1,1.2,1,0.045,-3.5,1.2,-2.2,-0.1,10,26.6,42.5,22.2,75.7,3.2,4.8,0.7,1.7,2.1,1.3,10.8,1,37,43.8,0,0,3,11,0,2,5,1,14,23,25.9,43.5,17.4,74.3,2.5,4.9,0.5,1.4,2.2,1.4,8.8,9.5,18.5,3,14
3/7/2023,CHA,NYK,Road,SF,Kelly Oubre Jr.,27,41,33,32.4,7.3,17.3,0.423,2.2,7.2,0.31,5.1,10.1,0.502,0.487,3.1,4.1,0.753,1.4,4,5.4,1.1,1.5,0.4,1.3,3,20,14.4,0.522,0.414,0.239,4.5,13.4,8.8,5.4,2.1,1,6.4,26.4,-0.1,1.3,1.2,0.044,-0.7,-0.8,-1.6,0.1,6,31.2,43,32.4,93.3,7,0.5,0.3,0.8,3.3,1.7,18.8,2,36,39.5,21.4,75,4.5,0.5,1,2,2.5,1.5,19.5,21,31.9,45,30.8,73.5,5.1,1,0.4,1.7,3.2,1.5,20.3,21.5,29.5,27,34
3/7/2023,CHA,NYK,Road,SG,Terry Rozier,28,55,55,35.7,7.8,18.9,0.412,2.7,8.1,0.333,5.1,10.8,0.471,0.484,3,3.6,0.815,0.9,3.3,4.1,4.8,1.1,0.2,2.2,1.8,21.3,14.4,0.518,0.429,0.192,2.5,10.1,6.2,21.1,1.4,0.6,9.6,26.6,0.2,1.3,1.4,0.035,0.5,-1.5,-1,0.5,9,35.3,38.5,33.3,75,2.8,4.1,0.2,1.4,2,2.2,19,1,32,52.6,42.9,50,6,4,0,0,3,4,24,27,35.7,41.3,34.1,82.8,4.4,4.3,0.1,1.3,1.7,2,21.5,21.5,31.5,25,37
3/7/2023,CHA,NYK,Road,SF,Gordon Hayward,32,40,40,31.5,5.5,11.7,0.471,1.1,3.2,0.326,4.5,8.5,0.527,0.516,2.6,3.2,0.81,0.7,3.6,4.3,3.8,0.9,0.2,2,1.5,14.6,13.2,0.559,0.276,0.27,2.2,12.5,7.2,17.4,1.4,0.6,13.1,20,0.5,0.9,1.4,0.054,-1.4,-0.3,-1.8,0.1,10,32.9,53.7,44.4,78.8,4.2,4.7,0.2,1.4,2.3,2.2,18.2,1,39,44.4,33.3,66.7,9,4,1,0,0,5,21,22,31.4,45.7,31.5,81.3,5.4,3.3,0.3,0.8,1.2,1.9,14,15.5,24.5,23,40
3/7/2023,NYK,CHA,Home,SG,Quentin Grimes,22,55,50,29.4,3.5,7.8,0.448,1.9,5.2,0.359,1.6,2.6,0.621,0.566,1,1.3,0.792,0.7,2.5,3.2,1.9,0.6,0.4,1,2.5,9.9,10.1,0.589,0.662,0.168,2.7,9.1,5.9,8.7,1,1.3,10.5,13.7,1.7,1.3,3,0.088,-1.1,0.3,-0.8,0.5,10,24.6,41.4,38.6,57.1,1.8,1.3,0.4,0.2,1.8,0.5,6.9,1,28,50,25,100,6,0,1,0,3,0,11,29,29.8,46.4,37.2,78.8,3.1,2,0.4,0.7,2.4,1,9.9,9.5,13.5,12,18
3/7/2023,NYK,CHA,Home,SF,RJ Barrett,22,59,59,34.2,6.9,16.1,0.431,1.8,5.4,0.33,5.2,10.7,0.483,0.487,3.9,5.3,0.748,0.9,4.3,5.2,2.8,0.5,0.2,2.3,2.6,19.6,13,0.533,0.335,0.327,2.8,13.6,8.2,12.5,0.7,0.5,11,26,0.5,1.6,2.1,0.05,-1.1,-1.7,-2.8,-0.4,10,30.9,43.6,34,74.4,4.3,2.5,0.2,0.4,2.9,2.4,17,2,36.5,46.2,12.5,91.7,7.5,2.5,0.5,0.5,1.5,3,24,30,34.9,43.7,33.1,80,5.6,3.1,0.2,0.5,3,2.7,20.4,20.5,28.5,27,37
3/7/2023,NYK,CHA,Home,PG,Immanuel Quickley,23,65,11,28,4.7,10.5,0.45,1.9,5.1,0.366,2.9,5.4,0.53,0.539,2.1,2.5,0.818,0.7,3.4,4.1,3.1,0.9,0.2,1.1,2,13.4,15.4,0.577,0.487,0.241,2.6,13.1,7.9,16.3,1.6,0.6,8.7,19.5,3.2,1.8,5,0.133,0.9,0.7,1.6,1.6,10,29.1,54.5,44.6,72.4,4.1,2.8,0.6,1.1,2,1.1,18.2,2,23.5,41.2,50,75,2.5,3.5,0,0,1.5,2.5,11,34,26.9,47.4,38.8,82.8,4.5,2.9,0.2,0.6,2,1.1,13.4,21.5,31.5,14,22
3/7/2023,NYK,CHA,Home,C,Mitchell Robinson,24,44,43,27.5,3.3,4.7,0.704,0,0,0,3.3,4.7,0.704,0.704,1,2.1,0.478,4.2,5,9.2,0.9,0.9,1.7,0.6,2.9,7.6,18.6,0.678,0,0.447,16.7,19.5,18.1,4.3,1.7,5.8,9.2,9.6,3.2,2,5.2,0.205,1.1,1.7,2.7,1.4,6,31.7,87.1,0,33.3,11.2,0.2,1,1.2,3,1.2,9.8,2,33.5,63.6,0,50,10.5,0.5,4.5,0.5,2,0,7.5,24,27.8,82.1,0,47.4,9,1,1.8,0.9,2.6,0.6,8.8,10.5,22.5,14,22
